TRI Incident Number,Subject Injury Level,Subject Injured,Age,Subject Race,Subject Gender,Force Against MOS,Subject Used Force
2023121962032,No Injury,N,17,BLACK,MALE,No Force,N
2023121962033,No Injury,N,44,BLACK,MALE,No Force,N
2023122962069,No Injury,N,31,BLACK,MALE,No Force,N
2023122962096,No Injury,N,29,BLACK,MALE,No Force,N
2023122962133,No Injury,N,23,BLACK,MALE,No Force,N
2023122962134,No Injury,N,43,BLACK,MALE,No Force,N
2023122962220,No Injury,N,31,BLACK,MALE,No Force,N
2023122962231,No Injury,N,36,BLACK,MALE,No Force,N
2023122962257,No Injury,N,16,BLACK,MALE,No Force,N
2023122962271,No Injury,N,35,BLACK,MALE,No Force,N
2023122962299,No Injury,N,27,BLACK,MALE,No Force,N
2023122962316,No Injury,N,43,BLACK,MALE,No Force,N
2023122962319,No Injury,N,52,BLACK,MALE,No Force,N
2023122962359,No Injury,N,39,BLACK,MALE,No Force,N
2023124962015,No Injury,N,30,BLACK,MALE,No Force,N
2023124962112,No Injury,N,31,BLACK,MALE,No Force,N
2023125962016,No Injury,N,30,BLACK,MALE,No Force,N
2023125962036,No Injury,N,19,BLACK,MALE,No Force,N
2023126962048,No Injury,N,21,BLACK,MALE,No Force,N
2023126962107,No Injury,N,25,BLACK,MALE,No Force,N
2023126962146,No Injury,N,26,BLACK,MALE,No Force,N
2023126962153,No Injury,N,19,BLACK,MALE,No Force,N
2023128962107,No Injury,N,41,BLACK,MALE,No Force,N
2023128962143,No Injury,N,14,BLACK,MALE,No Force,N
2023128962144,No Injury,N,13,BLACK,MALE,No Force,N
2023131962076,No Injury,N,33,BLACK,MALE,No Force,N
2023131962076,No Injury,N,28,BLACK,MALE,No Force,N
2023132962019,No Injury,N,47,BLACK,MALE,No Force,N
2023132962027,No Injury,N,25,BLACK,MALE,No Force,N
2023132962080,No Injury,N,27,BLACK,MALE,No Force,N
2023132962113,No Injury,N,19,BLACK,MALE,No Force,N
2023132962156,No Injury,N,32,BLACK,MALE,No Force,N
2023132962191,No Injury,N,20,BLACK,MALE,No Force,N
2023132962202,No Injury,N,19,BLACK,MALE,No Force,N
2023132962210,No Injury,N,36,BLACK,MALE,No Force,N
2023133962072,No Injury,N,16,BLACK,MALE,No Force,N
2023133962221,No Injury,N,31,BLACK,MALE,No Force,N
2023139962024,No Injury,N,18,BLACK,MALE,No Force,N
2023139962092,No Injury,N,22,BLACK,MALE,No Force,N
2023139962136,No Injury,N,18,BLACK,MALE,No Force,N
2023139962136,No Injury,N,,BLACK,MALE,No Force,N
2023139962137,No Injury,N,22,BLACK,MALE,No Force,N
2023139962184,No Injury,N,20,BLACK,MALE,No Force,N
2023139962235,No Injury,N,24,BLACK,MALE,No Force,N
2023139962246,No Injury,N,26,BLACK,MALE,No Force,N
2023139962265,No Injury,N,38,BLACK,MALE,No Force,N
2023139962286,No Injury,N,30,BLACK,MALE,No Force,N
2023139962288,No Injury,N,29,BLACK,MALE,No Force,N
2023139962302,No Injury,N,41,BLACK,MALE,No Force,N
2023139962319,No Injury,N,27,BLACK,MALE,No Force,N
2023139962329,No Injury,N,23,BLACK,MALE,No Force,N
2023140962049,No Injury,N,24,BLACK,MALE,No Force,N
2023140962096,No Injury,N,16,BLACK,MALE,No Force,N
2023141962048,No Injury,N,19,BLACK,MALE,No Force,N
2023142962054,No Injury,N,26,BLACK,MALE,No Force,N
2023142962063,No Injury,N,24,BLACK,MALE,No Force,N
2024020962048,No Injury,N,23,BLACK,MALE,No Force,N
2024025962034,No Injury,N,23,BLACK,MALE,No Force,N
2024026962022,No Injury,N,27,BLACK,MALE,No Force,N
2024026962022,No Injury,N,24,BLACK,MALE,No Force,N
2024026962028,No Injury,N,42,BLACK,MALE,No Force,N
2024032962045,No Injury,N,14,BLACK,MALE,No Force,N
2024033962041,No Injury,N,28,BLACK,MALE,No Force,N
2024033962101,No Injury,N,,BLACK,MALE,No Force,N
2024033962115,No Injury,N,37,BLACK,MALE,No Force,N
2024039962029,No Injury,N,13,BLACK,MALE,No Force,N
2024042962027,No Injury,N,27,BLACK,MALE,No Force,N
2024044962044,No Injury,N,37,BLACK,MALE,No Force,N
2024045962029,No Injury,N,20,BLACK,MALE,No Force,N
2024047962016,No Injury,N,31,BLACK,MALE,No Force,N
2024047962053,No Injury,N,18,BLACK,MALE,No Force,N
2024049962018,No Injury,N,48,BLACK,MALE,No Force,N
2024051962039,No Injury,N,29,BLACK,MALE,No Force,N
2024053962030,No Injury,N,30,BLACK,MALE,No Force,N
2024053962055,No Injury,N,29,BLACK,MALE,No Force,N
2024061962015,No Injury,N,18,BLACK,MALE,No Force,N
2024062962052,No Injury,N,20,BLACK,MALE,No Force,N
2024062962052,No Injury,N,21,BLACK,MALE,No Force,N
2024063962056,No Injury,N,31,BLACK,MALE,No Force,N
2024063962066,No Injury,N,22,BLACK,MALE,No Force,N
2024063962073,No Injury,N,14,BLACK,MALE,No Force,N
2024065962112,No Injury,N,23,BLACK,MALE,No Force,N
2024066962059,No Injury,N,41,BLACK,MALE,No Force,N
2024067962076,No Injury,N,,BLACK,MALE,No Force,N
2024071962074,No Injury,N,14,BLACK,MALE,No Force,N
2024071962083,No Injury,N,32,BLACK,MALE,No Force,N
2024071962085,No Injury,N,17,BLACK,MALE,No Force,N
2024079962020,No Injury,N,18,BLACK,MALE,No Force,N
2024079962021,No Injury,N,29,BLACK,MALE,No Force,N
2024079962059,No Injury,N,,BLACK,MALE,No Force,N
2024080962017,No Injury,N,29,BLACK,MALE,No Force,N
2024080962019,No Injury,N,31,BLACK,MALE,No Force,N
2024080962048,No Injury,N,27,BLACK,MALE,No Force,N
2024086962058,No Injury,N,17,BLACK,MALE,No Force,N
2024086962067,No Injury,N,15,BLACK,MALE,No Force,N
2024086962068,No Injury,N,32,BLACK,MALE,No Force,N
2024086962071,No Injury,N,,BLACK,MALE,No Force,N
2024088962016,No Injury,N,26,BLACK,MALE,No Force,N
2024088962043,No Injury,N,17,BLACK,MALE,No Force,N
2024092962017,No Injury,N,62,BLACK,MALE,No Force,N
2024092962055,No Injury,N,18,BLACK,MALE,No Force,N
2024092962067,No Injury,N,52,BLACK,MALE,No Force,N
2024092962075,No Injury,N,27,BLACK,MALE,No Force,N
2024092962087,No Injury,N,33,BLACK,MALE,No Force,N
2024092962103,No Injury,N,50,BLACK,MALE,No Force,N
2024094962065,No Injury,N,41,BLACK,MALE,No Force,N
2024095962024,No Injury,N,21,BLACK,MALE,No Force,N
2024096962038,No Injury,N,25,BLACK,MALE,No Force,N
2024097962016,No Injury,N,14,BLACK,MALE,No Force,N
2024100962023,No Injury,N,22,BLACK,MALE,No Force,N
2024100962063,No Injury,N,18,BLACK,MALE,No Force,N
2024102962034,No Injury,N,59,BLACK,MALE,No Force,N
2024102962047,No Injury,N,,BLACK,MALE,No Force,N
2024103962026,No Injury,N,25,BLACK,MALE,No Force,N
2024103962057,No Injury,N,29,BLACK,MALE,No Force,N
2024103962057,No Injury,N,44,BLACK,MALE,No Force,N
2024113962028,No Injury,N,29,BLACK,MALE,No Force,N
2024119962019,No Injury,N,14,BLACK,MALE,No Force,N
2024120962032,No Injury,N,22,BLACK,MALE,No Force,N
2024121962039,No Injury,N,37,BLACK,MALE,No Force,N
2024122962047,No Injury,N,32,BLACK,MALE,No Force,N
2024122962049,No Injury,N,52,BLACK,MALE,No Force,N
2024122962095,No Injury,N,27,BLACK,MALE,No Force,N
2024122962096,No Injury,N,39,BLACK,MALE,No Force,N
2024128962018,No Injury,N,21,BLACK,MALE,No Force,N
2024128962043,No Injury,N,17,BLACK,MALE,No Force,N
2024132962025,No Injury,N,33,BLACK,MALE,No Force,N
2024132962061,No Injury,N,27,BLACK,MALE,No Force,N
2024133962064,No Injury,N,27,BLACK,MALE,No Force,N
2024140962037,No Injury,N,28,BLACK,MALE,No Force,N
2020024962042,No Injury,N,38,BLACK,MALE,Displayed Weapon,Y
2020047962082,No Injury,N,,BLACK,MALE,Displayed Weapon,Y
2020047962133,No Injury,N,28,BLACK,MALE,Displayed Weapon,Y
2020059962122,No Injury,N,28,BLACK,MALE,Displayed Weapon,Y
2020059962186,No Injury,N,25,BLACK,MALE,Displayed Weapon,Y
2020063962185,No Injury,N,33,BLACK,MALE,Displayed Weapon,Y
2020063962260,No Injury,N,31,BLACK,MALE,Displayed Weapon,Y
2020067962163,No Injury,N,23,BLACK,MALE,Displayed Weapon,Y
2020086962017,No Injury,N,43,BLACK,MALE,Displayed Weapon,Y
2020086962134,No Injury,N,25,BLACK,MALE,Displayed Weapon,Y
2020088962025,No Injury,N,13,BLACK,MALE,Displayed Weapon,Y
2020089962114,No Injury,N,37,BLACK,MALE,Displayed Weapon,Y
2020090962065,No Injury,N,36,BLACK,MALE,Displayed Weapon,Y
2020092962075,No Injury,N,,BLACK,MALE,Displayed Weapon,Y
2020092962117,No Injury,N,34,BLACK,MALE,Displayed Weapon,Y
2020096962138,No Injury,N,23,BLACK,MALE,Displayed Weapon,Y
2020098962115,No Injury,N,28,BLACK,MALE,Displayed Weapon,Y
2020098962141,No Injury,N,32,BLACK,MALE,Displayed Weapon,Y
2020098962196,No Injury,N,17,BLACK,MALE,Displayed Weapon,Y
2020102962073,No Injury,N,26,BLACK,MALE,Displayed Weapon,Y
2020122962150,No Injury,N,38,BLACK,MALE,Displayed Weapon,Y
2020133962107,No Injury,N,,BLACK,MALE,Displayed Weapon,Y
2020133962109,No Injury,N,23,BLACK,MALE,Displayed Weapon,Y
2020133962146,No Injury,N,31,BLACK,MALE,Displayed Weapon,Y
2021028962090,No Injury,N,26,BLACK,MALE,Displayed Weapon,Y
2021033962152,No Injury,N,39,BLACK,MALE,Displayed Weapon,Y
2021059962246,No Injury,N,39,BLACK,MALE,Displayed Weapon,Y
2021065962049,No Injury,N,58,BLACK,MALE,Displayed Weapon,Y
2021067962037,No Injury,N,39,BLACK,MALE,Displayed Weapon,Y
2021067962099,No Injury,N,27,BLACK,MALE,Displayed Weapon,Y
2021067962119,No Injury,N,58,BLACK,MALE,Displayed Weapon,Y
2021086962018,No Injury,N,42,BLACK,MALE,Displayed Weapon,Y
2021086962095,No Injury,N,37,BLACK,MALE,Displayed Weapon,Y
2021088962091,No Injury,N,26,BLACK,MALE,Displayed Weapon,Y
2021092962168,No Injury,N,28,BLACK,MALE,Displayed Weapon,Y
2021139962066,No Injury,N,47,BLACK,MALE,Displayed Weapon,Y
2022024962199,No Injury,N,50,BLACK,MALE,Displayed Weapon,Y
2022028962097,No Injury,N,58,BLACK,MALE,Displayed Weapon,Y
2022059962099,No Injury,N,24,BLACK,MALE,Displayed Weapon,Y
2022068962073,No Injury,N,31,BLACK,MALE,Displayed Weapon,Y
2022092962044,No Injury,N,54,BLACK,MALE,Displayed Weapon,Y
2022097962061,No Injury,N,30,BLACK,MALE,Displayed Weapon,Y
2022102962043,No Injury,N,38,BLACK,MALE,Displayed Weapon,Y
2022119962015,No Injury,N,19,BLACK,MALE,Displayed Weapon,Y
2023028962024,No Injury,N,39,BLACK,MALE,Displayed Weapon,Y
2023032962046,No Injury,N,,BLACK,MALE,Displayed Weapon,Y
2023032962094,No Injury,N,39,BLACK,MALE,Displayed Weapon,Y
2023032962101,No Injury,N,48,BLACK,MALE,Displayed Weapon,Y
2023033962326,No Injury,N,23,BLACK,MALE,Displayed Weapon,Y
2023037962191,No Injury,N,44,BLACK,MALE,Displayed Weapon,Y
2023044962146,No Injury,N,51,BLACK,MALE,Displayed Weapon,Y
2023047962165,No Injury,N,33,BLACK,MALE,Displayed Weapon,Y
2023052962030,No Injury,N,24,BLACK,MALE,Displayed Weapon,Y
2023069962105,No Injury,N,17,BLACK,MALE,Displayed Weapon,Y
2023086962181,No Injury,N,35,BLACK,MALE,Displayed Weapon,Y
2023088962025,No Injury,N,24,BLACK,MALE,Displayed Weapon,Y
2023089962190,No Injury,N,60,BLACK,MALE,Displayed Weapon,Y
2023092962089,No Injury,N,27,BLACK,MALE,Displayed Weapon,Y
2023103962077,No Injury,N,37,BLACK,MALE,Displayed Weapon,Y
2023125962097,No Injury,N,,BLACK,MALE,Displayed Weapon,Y
2023130962018,No Injury,N,31,BLACK,MALE,Displayed Weapon,Y
2023139962044,No Injury,N,45,BLACK,MALE,Displayed Weapon,Y
2023139962113,No Injury,N,29,BLACK,MALE,Displayed Weapon,Y
2023139962140,No Injury,N,22,BLACK,MALE,Displayed Weapon,Y
2024020962043,No Injury,N,,BLACK,MALE,Displayed Weapon,Y
2024068962030,No Injury,N,27,BLACK,MALE,Displayed Weapon,Y
2024097962029,No Injury,N,41,BLACK,MALE,Displayed Weapon,Y
2020024962051,No Injury,N,36,BLACK,MALE,Impact Weapon,Y
2020024962060,No Injury,N,21,BLACK,MALE,Cutting Instrument,Y
2020024962104,No Injury,N,25,BLACK,MALE,Impact Weapon,Y
2020028962160,No Injury,N,30,BLACK,MALE,Impact Weapon,Y
2020033962099,No Injury,N,27,BLACK,MALE,Impact Weapon,Y
2020033962164,No Injury,N,27,BLACK,MALE,Impact Weapon,Y
2020059962029,No Injury,N,23,BLACK,MALE,Impact Weapon,Y
2020094962204,No Injury,N,22,BLACK,MALE,Impact Weapon,Y
2020096962150,No Injury,N,20,BLACK,MALE,Firearm,Y
2020113962037,No Injury,N,65,BLACK,MALE,Impact Weapon,Y
2020120962082,No Injury,N,28,BLACK,MALE,Firearm,Y
2020121962025,No Injury,N,22,BLACK,MALE,Cutting Instrument,Y
2020133962086,No Injury,N,34,BLACK,MALE,Impact Weapon,Y
2021032962085,No Injury,N,29,BLACK,MALE,Impact Weapon,Y
2021051962037,No Injury,N,26,BLACK,MALE,Impact Weapon,Y
2021060962097,No Injury,N,22,BLACK,MALE,Firearm,Y
2021062962189,No Injury,N,22,BLACK,MALE,Impact Weapon,Y
2021063962016,No Injury,N,19,BLACK,MALE,Cutting Instrument,Y
2021064962066,No Injury,N,40,BLACK,MALE,Impact Weapon,Y
2021065962165,No Injury,N,43,BLACK,MALE,Impact Weapon,Y
2021071962086,No Injury,N,48,BLACK,MALE,Impact Weapon,Y
2021090962040,No Injury,N,44,BLACK,MALE,Firearm,Y
2021094962020,No Injury,N,38,BLACK,MALE,Cutting Instrument,Y
2021095962038,No Injury,N,31,BLACK,MALE,Cutting Instrument,Y
2021107962039,No Injury,N,28,BLACK,MALE,Impact Weapon,Y
2021120962031,No Injury,N,,BLACK,MALE,Impact Weapon,Y
2021122962130,No Injury,N,,BLACK,MALE,Cutting Instrument,Y
2021128962043,No Injury,N,25,BLACK,MALE,Impact Weapon,Y
2021139962039,No Injury,N,36,BLACK,MALE,Impact Weapon,Y
2022025962085,No Injury,N,41,BLACK,MALE,Impact Weapon,Y
2022029962043,No Injury,N,29,BLACK,MALE,Impact Weapon,Y
2022053962072,No Injury,N,59,BLACK,MALE,Impact Weapon,Y
2022064962132,No Injury,N,23,BLACK,MALE,Impact Weapon,Y
2022065962141,No Injury,N,28,BLACK,MALE,Impact Weapon,Y
2022065962141,No Injury,N,26,BLACK,MALE,Impact Weapon,Y
2022071962015,No Injury,N,15,BLACK,MALE,Impact Weapon,Y
2022071962220,No Injury,N,26,BLACK,MALE,Cutting Instrument,Y
2022092962209,No Injury,N,58,BLACK,MALE,Impact Weapon,Y
2022096962091,No Injury,N,52,BLACK,MALE,Impact Weapon,Y
2022119962017,No Injury,N,19,BLACK,MALE,Firearm,Y
2022119962036,No Injury,N,22,BLACK,MALE,Firearm,Y
2022120962118,No Injury,N,41,BLACK,MALE,Impact Weapon,Y
2022124962133,No Injury,N,,BLACK,MALE,Firearm,Y
2022139962240,No Injury,N,19,BLACK,MALE,Impact Weapon,Y
2022139962240,No Injury,N,15,BLACK,MALE,Impact Weapon,Y
2022139962240,No Injury,N,,BLACK,MALE,Impact Weapon,Y
2022139962240,No Injury,N,,BLACK,MALE,Impact Weapon,Y
2023033962246,No Injury,N,25,BLACK,MALE,Impact Weapon,Y
2023037962051,No Injury,N,33,BLACK,MALE,Cutting Instrument,Y
2023045962016,No Injury,N,78,BLACK,MALE,Impact Weapon,Y
2023051962085,No Injury,N,33,BLACK,MALE,Impact Weapon,Y
2023051962085,No Injury,N,40,BLACK,MALE,Impact Weapon,Y
2023053962091,No Injury,N,36,BLACK,MALE,Impact Weapon,Y
2023061962115,No Injury,N,34,BLACK,MALE,Impact Weapon,Y
2023064962082,No Injury,N,32,BLACK,MALE,Impact Weapon,Y
2023065962042,No Injury,N,35,BLACK,MALE,Impact Weapon,Y
2023068962055,No Injury,N,20,BLACK,MALE,Cutting Instrument,Y
2023068962114,No Injury,N,14,BLACK,MALE,Cutting Instrument,Y
2023092962018,No Injury,N,42,BLACK,MALE,Impact Weapon,Y
2023094962465,No Injury,N,28,BLACK,MALE,Impact Weapon,Y
2023102962117,No Injury,N,29,BLACK,MALE,Impact Weapon,Y
2023120962074,No Injury,N,35,BLACK,MALE,Impact Weapon,Y
2023126962020,No Injury,N,65,BLACK,MALE,Impact Weapon,Y
2023128962069,No Injury,N,22,BLACK,MALE,Impact Weapon,Y
2023129962150,No Injury,N,29,BLACK,MALE,Impact Weapon,Y
2023139962121,No Injury,N,19,BLACK,MALE,Impact Weapon,Y
2024036962030,No Injury,N,37,BLACK,MALE,Impact Weapon,Y
2024063962042,No Injury,N,23,BLACK,MALE,Impact Weapon,Y
2024086962028,No Injury,N,40,BLACK,MALE,Cutting Instrument,Y
2024132962062,No Injury,N,36,BLACK,MALE,Impact Weapon,Y
2020020962029,No Injury,N,46,BLACK,FEMALE,Cutting Instrument,Y
2020024962103,No Injury,N,24,BLACK,FEMALE,Impact Weapon,Y
2020037962128,No Injury,N,20,BLACK,FEMALE,Impact Weapon,Y
2020042962026,No Injury,N,26,BLACK,FEMALE,Displayed Weapon,Y
2020044962124,No Injury,N,23,BLACK,FEMALE,Displayed Weapon,Y
2020051962077,No Injury,N,39,BLACK,FEMALE,Displayed Weapon,Y
2020079962066,No Injury,N,17,BLACK,FEMALE,Displayed Weapon,Y
2020081962050,No Injury,N,37,BLACK,FEMALE,Displayed Weapon,Y
2020086962114,No Injury,N,47,BLACK,FEMALE,Displayed Weapon,Y
2020094962170,No Injury,N,39,BLACK,FEMALE,Displayed Weapon,Y
2020094962170,No Injury,N,18,BLACK,FEMALE,Displayed Weapon,Y
2020098962092,No Injury,N,25,BLACK,FEMALE,Impact Weapon,Y
2020100962032,No Injury,N,21,BLACK,FEMALE,Impact Weapon,Y
2020122962036,No Injury,N,12,BLACK,FEMALE,Impact Weapon,Y
2021025962024,No Injury,N,24,BLACK,FEMALE,Displayed Weapon,Y
2021033962138,No Injury,N,41,BLACK,FEMALE,Impact Weapon,Y
2021037962074,No Injury,N,37,BLACK,FEMALE,Displayed Weapon,Y
2021051962037,No Injury,N,62,BLACK,FEMALE,Impact Weapon,Y
2021063962246,No Injury,N,15,BLACK,FEMALE,Displayed Weapon,Y
2021067962141,No Injury,N,40,BLACK,FEMALE,Displayed Weapon,Y
2021088962077,No Injury,N,47,BLACK,FEMALE,Displayed Weapon,Y
2021088962115,No Injury,N,47,BLACK,FEMALE,Impact Weapon,Y
2021103962161,No Injury,N,43,BLACK,FEMALE,Displayed Weapon,Y
2021132962099,No Injury,N,32,BLACK,FEMALE,Impact Weapon,Y
2021133962121,No Injury,N,32,BLACK,FEMALE,Displayed Weapon,Y
2021140962092,No Injury,N,39,BLACK,FEMALE,Displayed Weapon,Y
2022033962221,No Injury,N,33,BLACK,FEMALE,Cutting Instrument,Y
2022037962027,No Injury,N,35,BLACK,FEMALE,Displayed Weapon,Y
2022039962019,No Injury,N,15,BLACK,FEMALE,Displayed Weapon,Y
2022060962133,No Injury,N,49,BLACK,FEMALE,Displayed Weapon,Y
2022065962141,No Injury,N,36,BLACK,FEMALE,Impact Weapon,Y
2022071962015,No Injury,N,14,BLACK,FEMALE,Impact Weapon,Y
2022088962026,No Injury,N,14,BLACK,FEMALE,Impact Weapon,Y
2022088962026,No Injury,N,13,BLACK,FEMALE,Impact Weapon,Y
2022088962077,No Injury,N,16,BLACK,UNK,Impact Weapon,Y
2022089962122,No Injury,N,17,BLACK,FEMALE,Impact Weapon,Y
2022091962016,No Injury,N,20,BLACK,FEMALE,Impact Weapon,Y
2022096962091,No Injury,N,33,BLACK,FEMALE,Impact Weapon,Y
2022100962045,No Injury,N,23,BLACK,FEMALE,Displayed Weapon,Y
2022132962161,No Injury,N,23,BLACK,FEMALE,Displayed Weapon,Y
2022134962022,No Injury,N,35,BLACK,FEMALE,Impact Weapon,Y
2022139962240,No Injury,N,15,BLACK,FEMALE,Impact Weapon,Y
2022139962240,No Injury,N,16,BLACK,FEMALE,Impact Weapon,Y
2022139962240,No Injury,N,16,BLACK,FEMALE,Impact Weapon,Y
2023032962169,No Injury,N,42,BLACK,UNK,Displayed Weapon,Y
2023062962086,No Injury,N,16,BLACK,FEMALE,Displayed Weapon,Y
2023091962103,No Injury,N,20,BLACK,FEMALE,Impact Weapon,Y
2023107962079,No Injury,N,24,BLACK,FEMALE,Cutting Instrument,Y
2024047962035,No Injury,N,58,BLACK,FEMALE,Impact Weapon,Y
2024094962124,No Injury,N,58,BLACK,FEMALE,Impact Weapon,Y
2024122962059,No Injury,N,28,BLACK,FEMALE,Impact Weapon,Y
2024132962062,No Injury,N,28,BLACK,FEMALE,Impact Weapon,Y
2020059962134,No Injury,N,39,HISPANIC,FEMALE,Impact Weapon,Y
2020085962032,No Injury,N,42,HISPANIC,FEMALE,Impact Weapon,Y
2020102962092,No Injury,N,22,HISPANIC,FEMALE,Impact Weapon,Y
2021037962042,No Injury,N,44,HISPANIC,UNK,Displayed Weapon,Y
2021062962028,No Injury,N,51,HISPANIC,FEMALE,Impact Weapon,Y
2021063962100,No Injury,N,28,HISPANIC,FEMALE,Displayed Weapon,Y
2021063962108,No Injury,N,42,HISPANIC,FEMALE,Impact Weapon,Y
2021068962069,No Injury,N,51,HISPANIC,FEMALE,Displayed Weapon,Y
2021091962015,No Injury,N,29,HISPANIC,FEMALE,Cutting Instrument,Y
2022052962041,No Injury,N,,HISPANIC,FEMALE,Displayed Weapon,Y
2022065962155,No Injury,N,30,HISPANIC,FEMALE,Impact Weapon,Y
2022065962284,No Injury,N,20,HISPANIC,FEMALE,Impact Weapon,Y
2022068962051,No Injury,N,61,HISPANIC,FEMALE,Impact Weapon,Y
2022071962015,No Injury,N,17,HISPANIC,FEMALE,Impact Weapon,Y
2022129962045,No Injury,N,32,HISPANIC,FEMALE,Displayed Weapon,Y
2022133962216,No Injury,N,30,HISPANIC,FEMALE,Impact Weapon,Y
2023061962176,No Injury,N,55,HISPANIC,FEMALE,Impact Weapon,Y
2023061962267,No Injury,N,38,HISPANIC,FEMALE,Impact Weapon,Y
2023069962075,No Injury,N,22,HISPANIC,FEMALE,Impact Weapon,Y
2023071962172,No Injury,N,19,HISPANIC,FEMALE,Impact Weapon,Y
2023094962057,No Injury,N,33,HISPANIC,FEMALE,Displayed Weapon,Y
2023121962016,No Injury,N,19,HISPANIC,FEMALE,Impact Weapon,Y
2020026962068,No Injury,N,35,HISPANIC,MALE,Displayed Weapon,Y
2020033962121,No Injury,N,19,HISPANIC,MALE,Displayed Weapon,Y
2020037962028,No Injury,N,30,HISPANIC,MALE,Impact Weapon,Y
2020045962038,No Injury,N,45,HISPANIC,MALE,Impact Weapon,Y
2020045962046,No Injury,N,24,HISPANIC,MALE,Displayed Weapon,Y
2020047962019,No Injury,N,29,HISPANIC,MALE,Displayed Weapon,Y
2020052962057,No Injury,N,77,HISPANIC,MALE,Displayed Weapon,Y
2020059962018,No Injury,N,31,HISPANIC,MALE,Impact Weapon,Y
2020059962186,No Injury,N,19,HISPANIC,MALE,Displayed Weapon,Y
2020059962322,No Injury,N,21,HISPANIC,MALE,Cutting Instrument,Y
2020060962101,No Injury,N,28,HISPANIC,MALE,Firearm,Y
2020061962111,No Injury,N,26,HISPANIC,MALE,Displayed Weapon,Y
2020061962166,No Injury,N,33,HISPANIC,MALE,Displayed Weapon,Y
2020063962250,No Injury,N,18,HISPANIC,MALE,Impact Weapon,Y
2020063962280,No Injury,N,46,HISPANIC,MALE,Displayed Weapon,Y
2020065962271,No Injury,N,37,HISPANIC,MALE,Displayed Weapon,Y
2020091962019,No Injury,N,69,HISPANIC,MALE,Displayed Weapon,Y
2020103962074,No Injury,N,20,HISPANIC,MALE,Displayed Weapon,Y
2020107962101,No Injury,N,59,HISPANIC,MALE,Displayed Weapon,Y
2020134962036,No Injury,N,26,HISPANIC,MALE,Displayed Weapon,Y
2021026962040,No Injury,N,40,HISPANIC,MALE,Impact Weapon,Y
2021043962094,No Injury,N,65,HISPANIC,MALE,Displayed Weapon,Y
2021060962096,No Injury,N,36,HISPANIC,MALE,Displayed Weapon,Y
2021063962039,No Injury,N,29,HISPANIC,MALE,Displayed Weapon,Y
2021063962135,No Injury,N,40,HISPANIC,MALE,Displayed Weapon,Y
2021065962154,No Injury,N,48,HISPANIC,MALE,Displayed Weapon,Y
2021065962205,No Injury,N,44,HISPANIC,MALE,Firearm,Y
2021067962126,No Injury,N,16,HISPANIC,MALE,Impact Weapon,Y
2021081962028,No Injury,N,18,HISPANIC,MALE,Impact Weapon,Y
2021089962079,No Injury,N,23,HISPANIC,MALE,Displayed Weapon,Y
2021090962018,No Injury,N,39,HISPANIC,MALE,Cutting Instrument,Y
2021096962066,No Injury,N,26,HISPANIC,MALE,Impact Weapon,Y
2021097962053,No Injury,N,15,HISPANIC,MALE,Impact Weapon,Y
2021113962052,No Injury,N,25,HISPANIC,MALE,Impact Weapon,Y
2021133962104,No Injury,N,28,HISPANIC,MALE,Displayed Weapon,Y
2021134962021,No Injury,N,42,HISPANIC,MALE,Impact Weapon,Y
2022020962023,No Injury,N,41,HISPANIC,MALE,Displayed Weapon,Y
2022024962207,No Injury,N,49,HISPANIC,MALE,Displayed Weapon,Y
2022033962277,No Injury,N,32,HISPANIC,MALE,Displayed Weapon,Y
2022033962322,No Injury,N,17,HISPANIC,MALE,Impact Weapon,Y
